Região;Local;Longitude;Latitude;Referência;;;;;;;;;
América do Sul;    quemada grande;-46,4;-24,29; Dobzhansky T. (1962); Rigid vs. flexible chromosomal ...;;;;;;;;
América do Sul;    gran sabana;-48;-24,3; Ayala F.J. et al. (1974); Genetic variation in natural p ...;;;;;;;;
América do Sul;    porcos grande;-46,4;-24,3; Dobzhansky T. (1962); Rigid vs. flexible chromosomal ...;;;;;;;;
América do Sul;    porcos pequena;-46,4;-24,3; Dobzhansky T. (1962); Rigid vs. flexible chromosomal ...;;;;;;;;
América do Sul;    quemada pequena;-46,4;-24,3; Dobzhansky T. (1962); Rigid vs. flexible chromosomal ...;;;;;;;;
América do Sul;    eldorado do sul;-48,08;-24,33; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    eldorado do sul;-48,08;-24,33; Saavedra C.C.R. et al. (2001); Isoenzymatic polymorphisms in ...;;;;;;;;
América do Sul;    eldorado/rgs;-48,08;-24,33; Lewgoy F. et al. (1959); Chromatographic study of homoz ...;;;;;;;;
América do Sul;    eldorado/rgs;-48,08;-24,33; Marques E.K. and Maciel C.M.P. (1961); Some Components of Adaptive Va ...;;;;;;;;
América do Sul;    eldorado/rgs;-48,08;-24,33; de Oliveira A.K. and Cordeiro A.R. (1980); Adaptation of Drosophila willi ...;;;;;;;;
América do Sul;    eldorado/rgs;-48,08;-24,33; de Oliveira A.K. and Cordeiro A.R. (1980); Adaptation of Drosophila willi ...;;;;;;;;
América do Sul;    eldorado/rgs;-48,08;-24,33; de Toledo Cardoso de Mello J. (1971); Estudo da esterilidade entre d ...;;;;;;;;
América do Sul;    eldorado/rgs;-48,08;-24,33; Winge H. and Napp M. (1958); Efeitos geneticos das radiacoe ...;;;;;;;;
América do Sul;    eldorado/rgs;-48,08;-24,33; Winge H. and Napp M. (1961); Analise genetica de populacao ...;;;;;;;;
América do Sul;    ilha do mel;-52;-25; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    ilha do mel;-52;-25; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
América do Sul;    parana;-51;-25; Valente V.L.S. and Araujo A.M. (1986); Comments on breeding sites of ...;;;;;;;;
América do Sul;    colonia sao pedro;-52,55;-25,02; Winge H. and Cordeiro A.R. (1963); Experimental hybrids between D ...;;;;;;;;
América do Sul;    ponta grossa/rgs;-50,09;-25,07; Cordeiro A.R. et al. (1958); Effects in homozygous conditio ...;;;;;;;;
América do Sul;    ponta grossa/rgs;-50,09;-25,07; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    ponta grossa/rgs;-50,09;-25,07; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    ponta grossa/rgs;-50,09;-25,07; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    foz do iguassu;-54,31;-25,33; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Sul;    iguacu;-54,22;-25,35; Malogolowkin C. (1952);" Sobre a genitalia dos ""Drosoph ...";;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ...";;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; Dobzhansky T. et al. (1950); A comparative study of chromos ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; Patterson J.T. and Stone W.S. (1952); Evolution in the Genus Drosoph ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; Pavan C. (1950); A Variabilidade Genetica e sua ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; Pavan C. et al. (1951); Concealed genic variability in ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; Rizki M.T.M. (1955); Genetic modification of a temp ...;;;;;;;;
América do Sul;    iguassu;-54,22;-25,35; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    iguassu park;-54,2;-25,35; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Sul;    paranagua;-49;-26; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Sul;    paranagua;-49;-26; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    paranagua;-49;-26; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ...;;;;;;;;
América do Sul;    paranagua;-49;-26; da Cunha A.B. et al. (1959); Genetics of natural population ... ;;;;;;;;
América do Sul;    paranagua;-49;-26; Dobzhansky T. et al. (1950); A comparative study of chromos ...;;;;;;;;
América do Sul;    paranagua;-49;-26; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; Brncic D. and Koref S. (1953); Tumori in diverse specie del g ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ...";;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; Dobzhansky T. et al. (1950); A comparative study of chromos ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; Pavan C. (1950); A Variabilidade Genetica e sua ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; Pavan C. and Knapp E.N. (1954); The genetic population structu ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; Pavan C. et al. (1951); Concealed genic variability in ...;;;;;;;;
América do Sul;    rio negro/brazil;-49,46;-26,06; Rizki M.T.M. (1955); Genetic modification of a temp ...;;;;;;;;
América do Sul;    tucuman;-65,15;-26,47; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    tucuman;-65,15;-26,47; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    tucuman;-65,15;-26,47; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    misiones;-55;-27; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Sul;    iperoba;-51;-27; de Toledo Cardoso de Mello J. (1971); Estudo da esterilidade entre d ...;;;;;;;;
América do Sul;    ilha dos ratoes;-50;-27; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
América do Sul;    alto da serra/sc;-52,41;-27,13; Dobzhansky T. and Pavan C. (1943); Studies on Brazilian species o ...;;;;;;;;
América do Sul;    arvoredo;-52,41;-27,14; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    arvoredo;-52,41;-27,14; Rohde C. et al. (2005); Drosophila willistoni polytene ...;;;;;;;;
América do Sul;    lagoa da conceicao;-48,21;-27,18; de Toni D.C. and Hofmann P.R.P. (1995); Preliminary taxonomic survey o ...;;;;;;;;
América do Sul;    turvo park;-54,1;-27,21; Valente V.L.S. and Araujo A.M. (1985); Observations on the chromosoma ...;;;;;;;;
América do Sul;    turvo park;-54,1;-27,21; Valente V.L.S. and Araujo A.M. (1986); Comments on breeding sites of ...;;;;;;;;
América do Sul;    turvo park;-54,1;-27,21; Valente V.L.S. and Araujo A.M. (1986); Chromosomal polymorphism clim ...;;;;;;;;
América do Sul;    turvo park;-54,1;-27,21; Valente V.L.S. and Morales N.B. (1985); New inversions and qualitative ...;;;;;;;;
América do Sul;    ratones;-48,3;-27,27; Schmitz H.J. et al. (2007); Taxonomic Survey of Drosophili ...;;;;;;;;
América do Sul;    ratones grande;-48,37;-27,29; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    ratones grande;-48,37;-27,29; Rohde C. et al. (2005); Drosophila willistoni polytene ...;;;;;;;;
América do Sul;    ratones pequeno;-48,34;-27,29; Rohde C. et al. (2005); Drosophila willistoni polytene ...;;;;;;;;
América do Sul;    florianopolis/sc;-48,32;-27,35; Gottschalk M.S. et al. (2007); Changes in Brazilian Drosophil ...;;;;;;;;
América do Sul;    florianopolis;-48,31;-27,35; Gottschalk M.S. et al. (2003); Variacao temporal na abundanci ...;;;;;;;;
América do Sul;    itacorubi;-48,31;-27,35; Schmitz H.J. et al. (2007); Taxonomic Survey of Drosophili ...;;;;;;;;
América do Sul;    morro da lagoa;-48,29;-27,35; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    campeche/sc;-48,29;-27,41; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    santa catarina/sc;-48,3;-27,42; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    santa catarina/sc;-48,3;-27,42; Sassi A.K. et al. (2005); Transposable elements P and gy ...;;;;;;;;
América do Sul;    serra do tabuleiro;-48,48;-27,44; Rohde C. et al. (2005); Drosophila willistoni polytene ...;;;;;;;;
América do Sul;    sertao do peri;-48,33;-27,45; Rohde C. et al. (2005); Drosophila willistoni polytene ...;;;;;;;;
América do Sul;    mafra;-48,3;-27,5; Krimbas C.B. (1959); Comparison of the concealed va ...;;;;;;;;
América do Sul;    salitre;-50;-28; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Sul;    garruchos;-55,35;-28,12; Cordeiro A.R. and Marques V.B. (1958); Experimentos de hibridacao int ...;;;;;;;;
América do Sul;    garruchos;-55,35;-28,12; Cordeiro A.R. et al. (1958); Racas geograficas de Drosophil ...;;;;;;;;
América do Sul;    garruchos;-55,35;-28,12; Cordeiro A.R. et al. (1960); Biophysical genetics. IV. Chro ...;;;;;;;;
América do Sul;    garruchos;-55,35;-28,12; Lewgoy F. and Cordeiro S.R. (1958); Biophysical genetics. II. Chro ...;;;;;;;;
América do Sul;    santo angelo;-54,15;-28,17; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Sul;    santo angelo;-54,15;-28,17; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    santo angelo;-54,15;-28,17; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ...;;;;;;;;
América do Sul;    santo angelo;-54,15;-28,17; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    santo angelo;-54,15;-28,17; Dobzhansky T. et al. (1950); A comparative study of chromos ... ;;;;;;;;
América do Sul;santo angelo;-54,15;-28,17; Pavan C. (1950); A Variabilidade Genetica e sua ...;;;;;;;;
América do Sul;    santo angelo;-54,15;-28,17; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    tubarao;-49;-28,29; de Toledo Cardoso de Mello J. (1971); Estudo da esterilidade entre d ...;;;;;;;;
América do Sul;    turvo;-49,42;-28,5; De Araujo A.M. and Valente V.R.S. (1981); Observacoes sobre alguns Lepid ...;;;;;;;;
América do Sul;    turvo;-49,42;-28,5; de Borba C.M.B. and Napp M. (1986); Genetic-ecologic correlations ...;;;;;;;;
América do Sul;    turvo;-49,42;-28,5; Saavedra C.C.R. et al. (1995); A descriptive and analytical s ...;;;;;;;;
América do Sul;    turvo;-49,42;-28,5; Sassi A.K. et al. (2005); Transposable elements P and gy ...;;;;;;;;
América do Sul;    guaiba;-49,4;-28,5; Budnik M. et al. (2001); Preadult interactions between ...;;;;;;;;
América do Sul;    guaiba;-49,4;-28,5; Saavedra C.C.R. et al. (1995); A descriptive and analytical s ...;;;;;;;;
América do Sul;    guaiba;-49,4;-28,5; Valente V.L.S. and Araujo A.M. (1986); Comments on breeding sites of ...;;;;;;;;
América do Sul;    guaiba;-49,4;-28,5; Valente V.L.S. et al. (1981); Observations on the attraction ...;;;;;;;;
América do Sul;    guapore;-51,55;-28,55; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ...;;;;;;;;
América do Sul;    guapore;-51,55;-28,55; Dobzhansky T. et al. (1950); A comparative study of chromos ...;;;;;;;;
América do Sul;    guapore;-51,55;-28,55; Pavan C. (1950); A Variabilidade Genetica e sua ...;;;;;;;;
América do Sul;    dois lajeados;-51,51;-28,59; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    dois lajeados;-51,51;-28,59; Sassi A.K. et al. (2005); Transposable elements P and gy ...;;;;;;;;
América do Sul;    bento goncalves;-51,34;-29,12; Franck G. and Valente V.L.S. (1985); Study on the fluctuation in Dr ...;;;;;;;;
América do Sul;    bento goncalves;-51,34;-29,12; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    bento goncalves;-51,34;-29,12; Saavedra C.C.R. et al. (1995); A descriptive and analytical s ...;;;;;;;;
América do Sul;caxias do sul;-51,1;-29,14; Cordeiro A.R. et al. (1958); Effects in homozygous conditio ...;;;;;;;;
América do Sul;    emboaba;-51,2;-29,18; Cordeiro A.R. (1952); Experiments on the effects in ...;;;;;;;;
América do Sul;    emboaba;-51,2;-29,18; Cordeiro A.R. (1954); On the problem of semidominanc ...;;;;;;;;
América do Sul;    emboaba;-51,2;-29,18; Cordeiro A.R. (1954); Viabilidade de Heterozigotos e ...;;;;;;;;
América do Sul;    emboaba;-51,2;-29,18; Cordeiro A.R. et al. (1958); Effects in homozygous conditio ...;;;;;;;;
América do Sul;    sao francisco de paula;-50,31;-29,2; Petersen J.A. (1960); Studies on the ecology of the ...;;;;;;;;
América do Sul;    torres/brazil;-49,34;-29,2; Hofmann P.R.P. and Napp M. (1984); Genetic environmental relation ...;;;;;;;;
América do Sul;    feliz;-51,12;-29,3; Cordeiro A.R. et al. (1960); An interracial hybridisation e ...;;;;;;;;
América do Sul;    feliz;-51,12;-29,3; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    feliz;-51,12;-29,3; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    queimada grande;-45;-29,3; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    queimada grande;-45;-29,3; de Almeida Toledo S. (1966); Frequencia de esterilidade em ...;;;;;;;;
América do Sul;    queimada grande;-45;-29,3; Toledo A.S. (1970); Dependencia entre esterilidade ...;;;;;;;;
América do Sul;    queimada grande;-45;-29,3; de Toledo J.S. et al. (1967); An effect of change of environ ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; Battaglia B. and Birch L.C. (1956); Polimorfismo cromosomico e fat ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; Birch L.C. and Battaglia B. (1957); The abundance of Drosophila wi ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; Birch L.C. and Battaglia B. (1957); Selection in Drosophila willis ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; da Cunha A.B. (1968); Maintenance of lethal and detr ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; da Cunha A.B. et al. (1959); A comparative analysis of the ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; da Cunha A.B. et al. (1961); Analise comparativa dos compor ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; de Magalhaes L.E. et al. (1963); Dynamics of Lethal Genes in Na ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; de Souza H.M.L. et al. (1970); Adaptive polymorphism of behav ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; de Almeida Toledo S. (1966); Frequencia de esterilidade em ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; Toledo A.S. (1970); Dependencia entre esterilidade ...;;;;;;;;
América do Sul;    queimada pequena;-45;-29,3; de Toledo J.S. et al. (1967); An effect of change of environ ...;;;;;;;;
América do Sul;    santa maria/rs;-53,42;-29,32; de Borba C.M.B. and Napp M. (1986); Genetic-ecologic correlations ...;;;;;;;;
América do Sul;    sao pedro/rgs;-53,25;-29,55; Cordeiro A.R. and Winge H. (1963); The chromosomes of interspecif ...;;;;;;;;
América do Sul;    sao pedro/rgs;-53,25;-29,55; Winge H. (1965); Interspecific hybridisation be ...;;;;;;;;
América do Sul;    muitos capoes;-52;-30; Cordeiro A.R. et al. (1958); Effects in homozygous conditio ...;;;;;;;;
América do Sul;    rio grande do sul;-52;-30; Townsend J.I. (1952); Genetics of marginal populatio ...;;;;;;;;
América do Sul;    pederneiras;-51;-30; Cordeiro A.R. et al. (1958); Effects in homozygous conditio ...;;;;;;;;
América do Sul;    sao pedro de alcantara;-51;-30; Franc (Franck) G. and Napp M. (1992); Electrophoretic analysis of in ...;;;;;;;;
América do Sul;    sao pedro torres;-51;-30; de Toledo Cardoso de Mello J. (1971); Estudo da esterilidade entre d ...;;;;;;;;
América do Sul;    porto alegre/rs;-51,13;-30,01; Garcia A.C.L. et al. (2009); Spatial and temporal variation ...;;;;;;;;
América do Sul;    morro santana;-51,19;-30,04; Sassi A.K. et al. (2005); Transposable elements P and gy ...;;;;;;;;
América do Sul;    morro santana;-51,19;-30,04; Basso da Silva L. and Valente V.L.S. (2000); Body size and mating success i ...;;;;;;;;
América do Sul;    eldorado/mg;-51,3;-30,05; Cordeiro A.R. et al. (1958); Racas geograficas de Drosophil ...;;;;;;;;
América do Sul;    eldorado/mg;-51,3;-30,05; Cordeiro A.R. et al. (1960); Biophysical genetics. IV. Chro ...;;;;;;;;
América do Sul;    itapua;-51,02;-30,26; de Borba C.M.B. and Napp M. (1986); Genetic-ecologic correlations ...;;;;;;;;
América do Sul;    itapua;-51,02;-30,26; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    itapua;-51,02;-30,26; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
América do Sul;    itapua;-51,02;-30,26; Valente V.L.S. and Araujo A.M. (1985); Observations on the chromosoma ...;;;;;;;;
América do Sul;    itapua;-51,02;-30,26; Valente V.L.S. and Araujo A.M. (1986); Comments on breeding sites of ...;;;;;;;;
América do Sul;    itapua;-51,02;-30,26; Valente V.L.S. and Araujo A.M. (1986); Chromosomal polymorphism clim ...;;;;;;;;
América do Sul;    itapua;-51,02;-30,26; Valente V.L.S. and Morales N.B. (1985); New inversions and qualitative ...;;;;;;;;
América do Sul;quarai;-56,25;-30,28; Cordeiro A.R. (1952); Experiments on the effects in ...;;;;;;;;
América do Sul;    quarai;-56,25;-30,28; Cordeiro A.R. (1954); On the problem of semidominanc ...;;;;;;;;
América do Sul;    quarai;-56,25;-30,28; Cordeiro A.R. (1954); Viabilidade de Heterozigotos e ...;;;;;;;;
América do Sul;    quarai;-56,25;-30,28; Cordeiro A.R. et al. (1958); Effects in homozygous conditio ...;;;;;;;;
América do Sul;    boca del sarandi;-55,53;-30,38; Goni B. et al. (1998); Preliminary Data on the Drosop ...;;;;;;;;
América do Sul;    boca del sarandi;-55,53;-30,38; Valente V.L.S. et al. (2001); Chromosome inversions occurrin ...;;;;;;;;
América do Sul;    boca del sarandi;-55,53;-30,38; Valente V.L. da Silva et al. (2003); Chromosomal polymorphism in Dr ...;;;;;;;;
América do Sul;    tigre;-69;-31; Townsend J.I. (1952); Genetics of marginal populatio ...;;;;;;;;
América do Sul;    reuter;-52;-31; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
América do Sul;    reuter;-52;-31; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Sul;    reuter;-52;-31; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    reuter;-52;-31; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ...;;;;;;;;
América do Sul;    reuter;-52;-31; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    reuter;-52;-31; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ...";;;;;;;;
América do Sul;    reuter;-52;-31; Dobzhansky T. et al. (1950); A comparative study of chromos ...;;;;;;;;
América do Sul;    reuter;-52;-31; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    arroyo gajo de lunarejo;-56;-31,06; Valente V.L.S. et al. (2001); Chromosome inversions occurrin ...;;;;;;;;
América do Sul;    bage;-56,04;-31,22; Cordeiro A.R. et al. (1958); Effects in homozygous conditio ...;;;;;;;;
América do Sul;    bage;-56,04;-31,22; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    arroyo gajo;-55,59;-31,41; Goni B. et al. (1998); Preliminary Data on the Drosop ... ;;;;;;;;
América do Sul;arroyo gajo;-55,59;-31,41; Valente V.L. da Silva et al. (2003); Chromosomal polymorphism in Dr ...;;;;;;;;
América do Sul;    tacuarembo;-55,59;-31,41; Goni B. et al. (1998); Preliminary Data on the Drosop ...;;;;;;;;
América do Sul;    tacuarembo;-55,59;-31,41; Valente V.L.S. et al. (2001); Chromosome inversions occurrin ...;;;;;;;;
América do Sul;    tacuarembo;-55,59;-31,41; Valente V.L. da Silva et al. (2003); Chromosomal polymorphism in Dr ...;;;;;;;;
América do Sul;    melo;-54,3;-32; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    melo;-54,3;-32; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    melo;-54,3;-32; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    sauce de cebollati;-54,33;-33,45; Valente V.L.S. et al. (2001); Chromosome inversions occurrin ...;;;;;;;;
América do Sul;    sauce del cebollati;-54,33;-33,45; Goni B. et al. (1998); Preliminary Data on the Drosop ...;;;;;;;;
América do Sul;    sauce del cebollati;-54,33;-33,45; Valente V.L. da Silva et al. (2003); Chromosomal polymorphism in Dr ...;;;;;;;;
América do Sul;    mercedes/uruguay;-58,02;-34,15; Goni B. et al. (1998); Preliminary Data on the Drosop ...;;;;;;;;
América do Sul;    rivera;-55,29;-34,25; Parada C. and Goni B. (2003); Hypermutable strains isolated ...;;;;;;;;
América do Sul;    santa lucia/uruguay;-56,25;-34,26; Parada C. and Goni B. (2003); Hypermutable strains isolated ...;;;;;;;;
América do Sul;    santa lucia/uruguay;-56,25;-34,26; Valente V.L.S. et al. (2001); Chromosome inversions occurrin ...;;;;;;;;
América do Sul;    laguna negra;-54,22;-34,3; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    rocha;-54,22;-34,3; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    rocha;-54,22;-34,3; Ludwig A. et al. (2003); Genetics and molecular analysi ...;;;;;;;;
América do Sul;    rocha;-54,22;-34,3; Parada C. and Goni B. (2003); Hypermutable strains isolated ...;;;;;;;;
América do Sul;    buenos aires;-58,3;-34,4; da Cunha A.B. and Dobzhansky T. (1954); A further study of chromosomal ...;;;;;;;;
América do Sul;    buenos aires;-58,3;-34,4; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    buenos aires;-58,3;-34,4; Townsend J.I. (1952); Genetics of marginal populatio ...;;;;;;;;
América do Sul;    cerro del toro;-55,14;-34,45; Goni B. et al. (1998); Preliminary Data on the Drosop ...;;;;;;;;
América do Sul;    cerro del toro;-55,14;-34,45; Valente V.L. da Silva et al. (2003); Chromosomal polymorphism in Dr ...;;;;;;;;
América do Sul;    cerro el toro;-55,14;-34,45; Valente V.L.S. et al. (2001); Chromosome inversions occurrin ...;;;;;;;;
América do Sul;    solis;-55,22;-34,47; Parada C. and Goni B. (2003); Hypermutable strains isolated ...;;;;;;;;
América do Sul;    santa lucia del este;-56,15;-34,5; Goni B. et al. (1998); Preliminary Data on the Drosop ...;;;;;;;;
América do Sul;    santa lucia del este;-56,15;-34,5; Valente V.L. da Silva et al. (2003); Chromosomal polymorphism in Dr ...;;;;;;;;
América do Sul;    terrazas de piriapolis;-55,15;-34,5; Goni B. et al. (1998); Preliminary Data on the Drosop ...;;;;;;;;
América do Sul;    coronilla;-56,13;-34,51; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Sul;    coronilla;-56,13;-34,51; Sassi A.K. et al. (2005); Transposable elements P and gy ...;;;;;;;;
América do Sul;    piriapolis;-55,15;-34,51; Fresia P. et al. (2001); Anesthetic effects of two chem ...;;;;;;;;
América do Sul;    piriapolis;-55,15;-34,51; Sassi A.K. et al. (2005); Transposable elements P and gy ...;;;;;;;;
América do Sul;    la plata;-57,55;-34,52; Cordeiro A.R. et al. (1958); Genetics of Southern Marginal ...;;;;;;;;
América do Sul;    la plata;-57,55;-34,52; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Sul;    la plata;-57,55;-34,52; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Sul;    la plata;-57,55;-34,52; Tondo C.V. and Cordeiro A.R. (1958); Componentes electroforeticos d ...;;;;;;;;
América do Sul;    la plata;-57,55;-34,52; Tondo C.V. et al. (1959); Biophysical genetics. III. Spe ...;;;;;;;;
América do Sul;    montevideo;-56,1;-34,55; Fresia P. et al. (2001); Anesthetic effects of two chem ...;;;;;;;;
América do Sul;    montevideo;-56,1;-34,55; Goni B. et al. (1997); Studies of two Drosophila (Dip ...;;;;;;;;
América do Sul;    montevideo;-56,1;-34,55; Goni B. et al. (1998); Preliminary Data on the Drosop ...;;;;;;;;
América do Sul;    montevideo;-56,1;-34,55; Goni B. et al. (2002); Genetic characterization of sp ...;;;;;;;;
América do Sul;    montevideo;-56,1;-34,55; Ludwig A. et al. (2003); Genetics and molecular analysi ...;;;;;;;;
América do Sul;    montevideo;-56,1;-34,55; Parada C. and Goni B. (2003); Hypermutable strains isolated ...;;;;;;;;
América do Sul;    montevideo;-56,1;-34,55; Valente V.L.S. et al. (2001); Chromosome inversions occurrin ...;;;;;;;;
América do Sul;    montevideo;-56,1;-34,55; Valente V.L. da Silva et al. (2003); Chromosomal polymorphism in Dr ...;;;;;;;;
América do Sul;    el destino/argent;-60,27;-38,46; Cordeiro A.R. et al. (1958); Racas geograficas de Drosophil ...;;;;;;;;
América do Sul;    el destino/argent;-60,27;-38,46; Lewgoy F. and Cordeiro S.R. (1958); Biophysical genetics. II. Chro ...;;;;;;;;
América do Sul;    el destino/argent;-60,27;-38,46; Lewgoy F. et al. (1959); Chromatographic study of homoz ...;;;;;;;;
América do Sul;    uruguaiana;-30;-51; Dobzhansky T. et al. (1950); A comparative study of chromos ...;;;;;;;;
Europa;    sao pedro;-30;39; Cordeiro A.R. et al. (1960); Biophysical genetics. IV. Chro ...;;;;;;;;
Europa;    sao pedro;-30;39; Garcia A.C.L. et al. (2006); Identification of the sibling ... ;;;;;;;;
Europa;    palm;14,1;48,1; Rizki M.T.M. (1955); Genetic modification of a temp ...;;;;;;;;
América do Norte;   hawaii;-155,4;19,55; Kambysellis M.P. (1993); Ultrastructural diversity in t ...;;;;;;;;
