species,region,site,longitude,latitude,ref
willistoni,South America,porcos pequena,-46.4,-24.3, Dobzhansky T. (1962)
willistoni,South America,quemada pequena,-46.4,-24.3, Dobzhansky T. (1962)
willistoni,South America,eldorado do sul,-48.08,-24.33, Garcia A.C.L. et al. (2006)
willistoni,South America,eldorado do sul,-48.08,-24.33, Saavedra C.C.R. et al. (2001)
willistoni,South America,eldorado/rgs,-48.08,-24.33, Lewgoy F. et al. (1959)
willistoni,South America,eldorado/rgs,-48.08,-24.33, Marques E.K. and Maciel C.M.P. (1961)
willistoni,South America,eldorado/rgs,-48.08,-24.33, de Oliveira A.K. and Cordeiro A.R. (1980)
willistoni,South America,eldorado/rgs,-48.08,-24.33, de Oliveira A.K. and Cordeiro A.R. (1980)
willistoni,South America,eldorado/rgs,-48.08,-24.33, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,eldorado/rgs,-48.08,-24.33, Winge H. and Napp M. (1958)
willistoni,South America,eldorado/rgs,-48.08,-24.33, Winge H. and Napp M. (1961)
willistoni,South America,ilha do mel,-52,-25, Garcia A.C.L. et al. (2006)
willistoni,South America,ilha do mel,-52,-25, Silva J.C. and Kidwell M.G. (2004)
willistoni,South America,parana,-51,-25, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,colonia sao pedro,-52.55,-25.02, Winge H. and Cordeiro A.R. (1963)
willistoni,South America,ponta grossa/rgs,-50.09,-25.07, Cordeiro A.R. et al. (1958)
willistoni,South America,ponta grossa/rgs,-50.09,-25.07, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,ponta grossa/rgs,-50.09,-25.07, da Cunha A.B. et al. (1959)
willistoni,South America,ponta grossa/rgs,-50.09,-25.07, Spassky B. et al. (1971)
willistoni,South America,foz do iguassu,-54.31,-25.33, Burla H. et al. (1949)
willistoni,South America,iguacu,-54.22,-25.35, Malogolowkin C. (1952)
willistoni,South America,iguassu,-54.22,-25.35, Ayala F.J. et al. (1972)
willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. et al. (1950)
willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. et al. (1959)
willistoni,South America,iguassu,-54.22,-25.35, Dobzhansky T. (1965)
willistoni,South America,iguassu,-54.22,-25.35, Dobzhansky T. et al. (1950)
willistoni,South America,iguassu,-54.22,-25.35, Patterson J.T. and Stone W.S. (1952)
willistoni,South America,iguassu,-54.22,-25.35, Pavan C. (1950)
willistoni,South America,iguassu,-54.22,-25.35, Pavan C. et al. (1951)
willistoni,South America,iguassu,-54.22,-25.35, Rizki M.T.M. (1955)
willistoni,South America,iguassu,-54.22,-25.35, Spassky B. et al. (1971)
willistoni,South America,iguassu park,-54.2,-25.35, Burla H. et al. (1949)
willistoni,South America,paranagua,-49,-26, Burla H. et al. (1949)
willistoni,South America,paranagua,-49,-26, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,paranagua,-49,-26, da Cunha A.B. et al. (1950)
willistoni,South America,paranagua,-49,-26, da Cunha A.B. et al. (1959)
willistoni,South America,paranagua,-49,-26, Dobzhansky T. et al. (1950)
willistoni,South America,paranagua,-49,-26, Spassky B. et al. (1971)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Brncic D. and Koref S. (1953)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Burla H. et al. (1949)
willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. et al. (1950)
willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. et al. (1959)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Dobzhansky T. (1965)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Dobzhansky T. et al. (1950)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. (1950)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. and Knapp E.N. (1954)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. et al. (1951)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Rizki M.T.M. (1955)
willistoni,South America,tucuman,-65.15,-26.47, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,tucuman,-65.15,-26.47, da Cunha A.B. et al. (1959)
willistoni,South America,tucuman,-65.15,-26.47, Spassky B. et al. (1971)
willistoni,South America,misiones,-55,-27, Burla H. et al. (1949)
willistoni,South America,iperoba,-51,-27, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,ilha dos ratoes,-50,-27, Silva J.C. and Kidwell M.G. (2004)
willistoni,South America,alto da serra/sc,-52.41,-27.13, Dobzhansky T. and Pavan C. (1943)
willistoni,South America,arvoredo,-52.41,-27.14, Garcia A.C.L. et al. (2006)
willistoni,South America,arvoredo,-52.41,-27.14, Rohde C. et al. (2005)
willistoni,South America,lagoa da conceicao,-48.21,-27.18, de Toni D.C. and Hofmann P.R.P. (1995)
willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1985)
willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Morales N.B. (1985)
willistoni,South America,ratones,-48.3,-27.27, Schmitz H.J. et al. (2007)
willistoni,South America,ratones grande,-48.37,-27.29, Garcia A.C.L. et al. (2006)
willistoni,South America,ratones grande,-48.37,-27.29, Rohde C. et al. (2005)
willistoni,South America,ratones pequeno,-48.34,-27.29, Rohde C. et al. (2005)
willistoni,South America,florianopolis/sc,-48.32,-27.35, Gottschalk M.S. et al. (2007)
willistoni,South America,florianopolis,-48.31,-27.35, Gottschalk M.S. et al. (2003)
willistoni,South America,itacorubi,-48.31,-27.35, Schmitz H.J. et al. (2007)
willistoni,South America,morro da lagoa,-48.29,-27.35, Garcia A.C.L. et al. (2006)
willistoni,South America,campeche/sc,-48.29,-27.41, Garcia A.C.L. et al. (2006)
willistoni,South America,santa catarina/sc,-48.3,-27.42, Garcia A.C.L. et al. (2006)
willistoni,South America,santa catarina/sc,-48.3,-27.42, Sassi A.K. et al. (2005)
willistoni,South America,serra do tabuleiro,-48.48,-27.44, Rohde C. et al. (2005)
willistoni,South America,sertao do peri,-48.33,-27.45, Rohde C. et al. (2005)
willistoni,South America,mafra,-48.3,-27.5, Krimbas C.B. (1959)
willistoni,South America,salitre,-50,-28, Burla H. et al. (1949)
willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. and Marques V.B. (1958)
willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. et al. (1958)
willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. et al. (1960)
willistoni,South America,garruchos,-55.35,-28.12, Lewgoy F. and Cordeiro S.R. (1958)
willistoni,South America,santo angelo,-54.15,-28.17, Burla H. et al. (1949)
willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. et al. (1950)
willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. et al. (1959)
willistoni,South America,santo angelo,-54.15,-28.17, Dobzhansky T. et al. (1950)
willistoni,South America,santo angelo,-54.15,-28.17, Pavan C. (1950)
willistoni,South America,santo angelo,-54.15,-28.17, Spassky B. et al. (1971)
willistoni,South America,tubarao,-49,-28.29, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,turvo,-49.42,-28.5, De Araujo A.M. and Valente V.R.S. (1981)
willistoni,South America,turvo,-49.42,-28.5, de Borba C.M.B. and Napp M. (1986)
willistoni,South America,turvo,-49.42,-28.5, Saavedra C.C.R. et al. (1995)
willistoni,South America,turvo,-49.42,-28.5, Sassi A.K. et al. (2005)
willistoni,South America,guaiba,-49.4,-28.5, Budnik M. et al. (2001)
willistoni,South America,guaiba,-49.4,-28.5, Saavedra C.C.R. et al. (1995)
willistoni,South America,guaiba,-49.4,-28.5, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,guaiba,-49.4,-28.5, Valente V.L.S. et al. (1981)
willistoni,South America,guapore,-51.55,-28.55, da Cunha A.B. et al. (1950)
willistoni,South America,guapore,-51.55,-28.55, Dobzhansky T. et al. (1950)
willistoni,South America,guapore,-51.55,-28.55, Pavan C. (1950)
willistoni,South America,dois lajeados,-51.51,-28.59, Garcia A.C.L. et al. (2006)
willistoni,South America,dois lajeados,-51.51,-28.59, Sassi A.K. et al. (2005)
willistoni,South America,bento goncalves,-51.34,-29.12, Franck G. and Valente V.L.S. (1985)
willistoni,South America,bento goncalves,-51.34,-29.12, Garcia A.C.L. et al. (2006)
willistoni,South America,bento goncalves,-51.34,-29.12, Saavedra C.C.R. et al. (1995)
willistoni,South America,caxias do sul,-51.1,-29.14, Cordeiro A.R. et al. (1958)
willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. (1952)
willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. (1954)
willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. (1954)
willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. et al. (1958)
willistoni,South America,sao francisco de paula,-50.31,-29.2, Petersen J.A. (1960)
willistoni,South America,torres/brazil,-49.34,-29.2, Hofmann P.R.P. and Napp M. (1984)
willistoni,South America,feliz,-51.12,-29.3, Cordeiro A.R. et al. (1960)
willistoni,South America,feliz,-51.12,-29.3, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,feliz,-51.12,-29.3, da Cunha A.B. et al. (1959)
willistoni,South America,queimada grande,-45,-29.3, Garcia A.C.L. et al. (2006)
willistoni,South America,queimada grande,-45,-29.3, de Almeida Toledo S. (1966)
willistoni,South America,queimada grande,-45,-29.3, Toledo A.S. (1970)
willistoni,South America,queimada grande,-45,-29.3, de Toledo J.S. et al. (1967)
willistoni,South America,queimada pequena,-45,-29.3, Battaglia B. and Birch L.C. (1956)
willistoni,South America,queimada pequena,-45,-29.3, Birch L.C. and Battaglia B. (1957)
willistoni,South America,queimada pequena,-45,-29.3, Birch L.C. and Battaglia B. (1957)
willistoni,South America,queimada pequena,-45,-29.3, da Cunha A.B. (1968)
willistoni,South America,queimada pequena,-45,-29.3, da Cunha A.B. et al. (1959)
willistoni,South America,queimada pequena,-45,-29.3, da Cunha A.B. et al. (1961)
willistoni,South America,queimada pequena,-45,-29.3, de Magalhaes L.E. et al. (1963)
willistoni,South America,queimada pequena,-45,-29.3, de Souza H.M.L. et al. (1970)
willistoni,South America,queimada pequena,-45,-29.3, de Almeida Toledo S. (1966)
willistoni,South America,queimada pequena,-45,-29.3, Toledo A.S. (1970)
willistoni,South America,queimada pequena,-45,-29.3, de Toledo J.S. et al. (1967)
willistoni,South America,santa maria/rs,-53.42,-29.32, de Borba C.M.B. and Napp M. (1986)
willistoni,South America,sao pedro/rgs,-53.25,-29.55, Cordeiro A.R. and Winge H. (1963)
willistoni,South America,sao pedro/rgs,-53.25,-29.55, Winge H. (1965)
willistoni,South America,muitos capoes,-52,-30, Cordeiro A.R. et al. (1958)
willistoni,South America,rio grande do sul,-52,-30, Townsend J.I. (1952)
willistoni,South America,pederneiras,-51,-30, Cordeiro A.R. et al. (1958)
willistoni,South America,sao pedro de alcantara,-51,-30, Franc (Franck) G. and Napp M. (1992)
willistoni,South America,sao pedro torres,-51,-30, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,porto alegre/rs,-51.13,-30.01, Garcia A.C.L. et al. (2009)
willistoni,South America,morro santana,-51.19,-30.04, Sassi A.K. et al. (2005)
willistoni,South America,morro santana,-51.19,-30.04, Basso da Silva L. and Valente V.L.S. (2000)
willistoni,South America,eldorado/mg,-51.3,-30.05, Cordeiro A.R. et al. (1958)
willistoni,South America,eldorado/mg,-51.3,-30.05, Cordeiro A.R. et al. (1960)
willistoni,South America,itapua,-51.02,-30.26, de Borba C.M.B. and Napp M. (1986)
willistoni,South America,itapua,-51.02,-30.26, Garcia A.C.L. et al. (2006)
willistoni,South America,itapua,-51.02,-30.26, Silva J.C. and Kidwell M.G. (2004)
willistoni,South America,itapua,-51.02,-30.26, Valente V.L.S. and Araujo A.M. (1985)
willistoni,South America,itapua,-51.02,-30.26, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,itapua,-51.02,-30.26, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,itapua,-51.02,-30.26, Valente V.L.S. and Morales N.B. (1985)
willistoni,South America,quarai,-56.25,-30.28, Cordeiro A.R. (1952)
willistoni,South America,quarai,-56.25,-30.28, Cordeiro A.R. (1954)
willistoni,South America,quarai,-56.25,-30.28, Cordeiro A.R. (1954)
willistoni,South America,quarai,-56.25,-30.28, Cordeiro A.R. et al. (1958)
willistoni,South America,boca del sarandi,-55.53,-30.38, Goni B. et al. (1998)
willistoni,South America,boca del sarandi,-55.53,-30.38, Valente V.L.S. et al. (2001)
willistoni,South America,boca del sarandi,-55.53,-30.38, Valente V.L. da Silva et al. (2003)
willistoni,South America,tigre,-69,-31, Townsend J.I. (1952)
willistoni,South America,reuter,-52,-31, Ayala F.J. et al. (1972)
willistoni,South America,reuter,-52,-31, Burla H. et al. (1949)
willistoni,South America,reuter,-52,-31, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,reuter,-52,-31, da Cunha A.B. et al. (1950)
willistoni,South America,reuter,-52,-31, da Cunha A.B. et al. (1959)
willistoni,South America,reuter,-52,-31, Dobzhansky T. (1965)
willistoni,South America,reuter,-52,-31, Dobzhansky T. et al. (1950)
willistoni,South America,reuter,-52,-31, Spassky B. et al. (1971)
willistoni,South America,arroyo gajo de lunarejo,-56,-31.06, Valente V.L.S. et al. (2001)
willistoni,South America,bage,-56.04,-31.22, Cordeiro A.R. et al. (1958)
willistoni,South America,bage,-56.04,-31.22, da Cunha A.B. et al. (1959)
willistoni,South America,arroyo gajo,-55.59,-31.41, Goni B. et al. (1998)
willistoni,South America,arroyo gajo,-55.59,-31.41, Valente V.L. da Silva et al. (2003)
willistoni,South America,tacuarembo,-55.59,-31.41, Goni B. et al. (1998)
willistoni,South America,tacuarembo,-55.59,-31.41, Valente V.L.S. et al. (2001)
willistoni,South America,tacuarembo,-55.59,-31.41, Valente V.L. da Silva et al. (2003)
willistoni,South America,melo,-54.3,-32, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,melo,-54.3,-32, da Cunha A.B. et al. (1959)
willistoni,South America,melo,-54.3,-32, Spassky B. et al. (1971)
willistoni,South America,sauce de cebollati,-54.33,-33.45, Valente V.L.S. et al. (2001)
willistoni,South America,sauce del cebollati,-54.33,-33.45, Goni B. et al. (1998)
willistoni,South America,sauce del cebollati,-54.33,-33.45, Valente V.L. da Silva et al. (2003)
willistoni,South America,mercedes/uruguay,-58.02,-34.15, Goni B. et al. (1998)
willistoni,South America,rivera,-55.29,-34.25, Parada C. and Goni B. (2003)
willistoni,South America,santa lucia/uruguay,-56.25,-34.26, Parada C. and Goni B. (2003)
willistoni,South America,santa lucia/uruguay,-56.25,-34.26, Valente V.L.S. et al. (2001)
willistoni,South America,laguna negra,-54.22,-34.3, Garcia A.C.L. et al. (2006)
willistoni,South America,rocha,-54.22,-34.3, Garcia A.C.L. et al. (2006)
willistoni,South America,rocha,-54.22,-34.3, Ludwig A. et al. (2003)
willistoni,South America,rocha,-54.22,-34.3, Parada C. and Goni B. (2003)
willistoni,South America,buenos aires,-58.3,-34.4, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,buenos aires,-58.3,-34.4, Spassky B. et al. (1971)
willistoni,South America,buenos aires,-58.3,-34.4, Townsend J.I. (1952)
willistoni,South America,cerro del toro,-55.14,-34.45, Goni B. et al. (1998)
willistoni,South America,cerro del toro,-55.14,-34.45, Valente V.L. da Silva et al. (2003)
willistoni,South America,cerro el toro,-55.14,-34.45, Valente V.L.S. et al. (2001)
willistoni,South America,solis,-55.22,-34.47, Parada C. and Goni B. (2003)
willistoni,South America,santa lucia del este,-56.15,-34.5, Goni B. et al. (1998)
willistoni,South America,santa lucia del este,-56.15,-34.5, Valente V.L. da Silva et al. (2003)
willistoni,South America,terrazas de piriapolis,-55.15,-34.5, Goni B. et al. (1998)
willistoni,South America,coronilla,-56.13,-34.51, Garcia A.C.L. et al. (2006)
willistoni,South America,coronilla,-56.13,-34.51, Sassi A.K. et al. (2005)
willistoni,South America,piriapolis,-55.15,-34.51, Fresia P. et al. (2001)
willistoni,South America,piriapolis,-55.15,-34.51, Sassi A.K. et al. (2005)
willistoni,South America,la plata,-57.55,-34.52, Cordeiro A.R. et al. (1958)
willistoni,South America,la plata,-57.55,-34.52, da Cunha A.B. et al. (1959)
willistoni,South America,la plata,-57.55,-34.52, Spassky B. et al. (1971)
willistoni,South America,la plata,-57.55,-34.52, Tondo C.V. and Cordeiro A.R. (1958)
willistoni,South America,la plata,-57.55,-34.52, Tondo C.V. et al. (1959)
willistoni,South America,montevideo,-56.1,-34.55, Fresia P. et al. (2001)
willistoni,South America,montevideo,-56.1,-34.55, Goni B. et al. (1997)
willistoni,South America,montevideo,-56.1,-34.55, Goni B. et al. (1998)
willistoni,South America,montevideo,-56.1,-34.55, Goni B. et al. (2002)
willistoni,South America,montevideo,-56.1,-34.55, Ludwig A. et al. (2003)
willistoni,South America,montevideo,-56.1,-34.55, Parada C. and Goni B. (2003)
willistoni,South America,montevideo,-56.1,-34.55, Valente V.L.S. et al. (2001)
willistoni,South America,montevideo,-56.1,-34.55, Valente V.L. da Silva et al. (2003)
willistoni,South America,el destino/argent,-60.27,-38.46, Cordeiro A.R. et al. (1958)
willistoni,South America,el destino/argent,-60.27,-38.46, Lewgoy F. and Cordeiro S.R. (1958)
willistoni,South America,el destino/argent,-60.27,-38.46, Lewgoy F. et al. (1959)
willistoni,South America,uruguaiana,-30,-51, Dobzhansky T. et al. (1950)
willistoni,Europe,sao pedro,-30,39, Cordeiro A.R. et al. (1960)
willistoni,Europe,sao pedro,-30,39, Garcia A.C.L. et al. (2006)
willistoni,Europe,palm,14.1,48.1, Rizki M.T.M. (1955)
willistoni,North America,hawaii,-155.4,19.55, Kambysellis M.P. (1993)
willistoni,North America,crater lake/or,-122.1,42.51, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,pichilingue,-110.17,24.2, Ayala F.J. et al. (1972)
willistoni,North America,pichilingue,-110.17,24.2, da Cunha A.B. et al. (1959)
willistoni,North America,pichilingue,-110.17,24.2, Dobzhansky T. (1965)
willistoni,North America,pichilingue,-110.17,24.2, Spassky B. et al. (1971)
willistoni,North America,pichilingue,-110.17,24.2, de Toledo Cardoso de Mello J. (1971)
willistoni,North America,los molinos/sin,-109,25.5, Ayala F.J. et al. (1972)
willistoni,North America,tepic,-104.51,21.3, Salceda V.M. (2005)
willistoni,North America,tequila/jal,-103.5,20.53, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,uruapan/mic,-102.04,19.26, Gallo A.J. and Salceda V.M. (1974)
willistoni,North America,uruapan/mic,-102.04,19.26, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,patzcuaro/mic,-101.38,19.3, Ehrman L. and Powell J.R. (1982)
willistoni,North America,morelia/mic,-101.11,19.4, Ehrman L. and Powell J.R. (1982)
willistoni,North America,huichihuayan/slp,-101,23, Yoon J.S. (1984)
willistoni,North America,huichihuayan/slp,-101,23, Yoon J.S. (1990)
willistoni,North America,huichihuayan/slp,-101,23, Yoon Z. (1996)
willistoni,North America,saltillo/coa,-101,25.3, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,axtla/slp,-100.58,22.11, Burla H. et al. (1949)
willistoni,North America,axtla/slp,-100.58,22.11, Dobzhansky T. (1965)
willistoni,North America,axtla/slp,-100.58,22.11, Dobzhansky T. et al. (1950)
willistoni,North America,axtla/slp,-100.58,22.11, Spassky B. et al. (1971)
willistoni,North America,axtla/slp,-100.58,22.11, Spieth H.T. (1949)
willistoni,North America,zitacuaro/mic,-100.21,19.28, Gallo A.J. and Salceda V.M. (1974)
willistoni,North America,mexico,-100,20, Vargas L. (1954)
willistoni,North America,taxco/gue,-99.36,18.33, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,zumpango/gue,-99.3,17.39, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,alpuyeca/mor,-99.16,18.44, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Gleason J.M. and Powell J.R. (1997)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Griffith E.C. and Powell J.R. (1997)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Ritchie M.G. and Gleason J.M. (1995)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Robe L.J. et al. (2010)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Spassky B. et al. (1971)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Throckmorton L.H. (1962)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Yoon J.S. (1984)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Yoon J.S. (1990)
willistoni,North America,cuernavaca/mor,-99.15,18.57, Yoon Z. (1996)
willistoni,North America,morelos,-99,19, Patterson J.T. (1943)
willistoni,North America,llera/tam,-99,24, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,tamazunchale/slp,-98.47,21.16, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,atlixco/pue,-98.26,18.55, Gleason J.M. and Powell J.R. (1997)
willistoni,North America,atlixco/pue,-98.26,18.55, Griffith E.C. and Powell J.R. (1997)
willistoni,North America,atlixco/pue,-98.26,18.55, Ritchie M.G. and Gleason J.M. (1995)
willistoni,North America,atlixco/pue,-98.26,18.55, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,atlixco/pue,-98.26,18.55, Yoon J.S. (1984)
willistoni,North America,atlixco/pue,-98.26,18.55, Yoon J.S. (1990)
willistoni,North America,atlixco/pue,-98.26,18.55, Yoon Z. (1996)
willistoni,North America,poza rica,-97.26,20.34, Salceda V.M. (2005)
willistoni,North America,tehuacan/pue,-97.23,18.27, Ayala F.J. et al. (1972)
willistoni,North America,tehuacan/pue,-97.23,18.27, Spassky B. et al. (1971)
willistoni,North America,cordoba/vcr,-96.55,18.55, Patterson J.T. and Mainland G.B. (1944)
willistoni,North America,oaxaca/oxa,-96.44,17.02, Hsu T.C. (1949)
willistoni,North America,laguna verde/vcr,-96.24,19.43, Salceda V.M. (2006)
willistoni,North America,apazapan,-96.1,19.11, Garcia A.C.L. et al. (2006)
willistoni,North America,apazapan,-96.1,19.11, Sassi A.K. et al. (2005)
willistoni,North America,apazapan,-96.1,19.11, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,veracruz/vcr,-96.1,19.11, Rohde C. et al. (2006)
willistoni,North America,arroyo agrio/vcr,-94,18, Salceda V.M. (2005)
willistoni,North America,comalcalco,-93.1,18.16, Salceda V.M. (2001)
willistoni,North America,comalcalco,-93.1,18.16, Salceda V.M. (2005)
willistoni,North America,teapa,-92.56,17.35, Salceda V.M. (2005)
willistoni,North America,jalapa/vcr,-92.48,17.45, Gallo A.J. and Salceda V.M. (1974)
willistoni,North America,kolemjaa,-92,18, Salceda V.M. (2005)
willistoni,North America,chetumal,-88.17,18.3, Chambers G.K. et al. (1978)
willistoni,North America,chetumal,-88.17,18.3, McDonald J.F. and Avise J.C. (1976)
willistoni,North America,fairchild/fl,-82.16,29.43, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,collier/fl,-81.35,25.59, Patterson J.T. and Wagner R.P. (1943)
willistoni,North America,florida,-81.3,27.4, Sassi A.K. et al. (2005)
willistoni,North America,florida,-81.3,27.4, de Toledo Cardoso de Mello J. (1971)
willistoni,North America,florida,-81.3,27.4, Townsend J.I. and Wheeler M.R. (1955)
willistoni,North America,lake placid/fl,-81.22,27.18, Ayala F.J. et al. (1972)
willistoni,North America,lake placid/fl,-81.22,27.18, Dobzhansky T. (1957)
willistoni,North America,lake placid/fl,-81.22,27.18, Spassky B. et al. (1971)
willistoni,North America,lake placid/fl,-81.22,27.18, Townsend J.I. (1952)
willistoni,North America,royal palm park/fl,-81,27, Daniels S.B. and Strausbaugh L.D. (1986)
willistoni,North America,royal palm park/fl,-81,27, Patterson J.T. and Wagner R.P. (1943)
willistoni,North America,royal palm park/fl,-81,27, Silva J.C. and Kidwell M.G. (2004)
willistoni,North America,royal palm park/fl,-81,27, Yoon J.S. (1984)
willistoni,North America,royal palm park/fl,-81,27, Yoon J.S. (1990)
willistoni,North America,royal palm park/fl,-81,27, Yoon Z. (1996)
willistoni,North America,coral gables/fl,-80.16,25.42, Ehrman L. and Miller T. (1982)
willistoni,North America,miami/fl,-80.15,25.45, Sturtevant A.H. (1921)
willistoni,North America,miami/fl,-80.15,25.45, Yoon J.S. (1990)
willistoni,North America,miami/fl,-80.15,25.45, Yoon Z. (1996)
willistoni,North America,pompano/fl,-80.07,26.14, Hunter A.S. (1981)
willistoni,North America,lake placid/ny,-74.01,44.18, da Cunha A.B. et al. (1959)
willistoni,North America,,,, da Cunha A.B. et al. (1950)
willistoni,North America,,,, Fauron C.M.-R. and Wolstenholme D.R. (1976)
willistoni,North America,,,, Patterson J.T. (1943)
willistoni,North America,,,, Dobzhansky T. (1965)
willistoni,North America,,,, Krimbas C.B. (1959)
willistoni,Africa,valle,16,-24, Spassky B. et al. (1971)
willistoni,Africa,natal,31,-29, Spassky B. et al. (1971)
willistoni,Central America,quirigua, -90.00,15.00 , Ayala F.J. et al. (1972)
willistoni,Central America,quirigua, -90.00,15.00 , Burla H. et al. (1949)
willistoni,Central America,quirigua, -90.00,15.00 , Dobzhansky T. (1946)
willistoni,Central America,quirigua, -90.00,15.00 , Dobzhansky T. (1965)
willistoni,Central America,quirigua, -90.00,15.00 , Dobzhansky T. and Mayr E. (1944)
willistoni,Central America,quirigua, -90.00,15.00 , de Toledo Cardoso de Mello J. (1971)
willistoni,Central America,tikal, -89.24,17.13 , da Cunha A.B. et al. (1959)
willistoni,Central America,tikal, -89.24,17.13 , Krimbas C.B. (1959)
willistoni,Central America,tikal, -89.24,17.13 , Spassky B. et al. (1971)
willistoni,Central America,san salvador/es, -89.10,13.40 , Daniels S.B. and Strausbaugh L.D. (1986)
willistoni,Central America,san salvador/es, -89.10,13.40 , Dobzhansky T. (1957)
willistoni,Central America,san salvador/es, -89.10,13.40 , Silva J.C. and Kidwell M.G. (2004)
willistoni,Central America,san salvador/es, -89.10,13.40 , Yoon J.S. (1984)
willistoni,Central America,san salvador/es, -89.10,13.40 , Yoon J.S. (1990)
willistoni,Central America,san salvador/es, -89.10,13.40 , Yoon Z. (1996)
willistoni,Central America,el salvador, -88.55,14.45 , Carson H.L. (1965)
willistoni,Central America,el salvador, -88.55,14.45 , da Cunha A.B. et al. (1959)
willistoni,Central America,el salvador, -88.55,14.45 , Dobzhansky T. and Pavlovsky O. (1955)
willistoni,Central America,el salvador, -88.55,14.45 , Heed W.B. (1956)
willistoni,Central America,el salvador, -88.55,14.45 , Heed W.B. (1957)
willistoni,Central America,el salvador, -88.55,14.45 , Spassky B. et al. (1971)
willistoni,Central America,el salvador, -88.55,14.45 , Valente V.L.S. and Araujo A.M. (1986)
willistoni,Central America,belize, -88.10,17.29 , Gleason J.M. and Powell J.R. (1997)
willistoni,Central America,belize, -88.10,17.29 , Griffith E.C. and Powell J.R. (1997)
willistoni,Central America,belize, -88.10,17.29 , Ritchie M.G. and Gleason J.M. (1995)
willistoni,Central America,lancetilla, -88.00,15.00 , Ayala F.J. et al. (1972)
