,species,region,site,longitude,latitude,ref
1930,simulans,Australia,sydney,151.1,-33.55, Anderson P.R. and Oakeshott J.G. (1986)
1931,simulans,Africa,cape town,18.28,-33.56, Baba-Aissa F. et al. (1988)
1932,simulans,Africa,stellenbosch,18.51,-33.56, Groenewald W.H. et al. (2006)
1933,simulans,Australia,camden/aust,150.4,-34.04, Mulley J.C. (1978)
1934,simulans,South America,sarandi del consejo,-53.55,-34.1, Goni B. et al. (1998)
1935,simulans,South America,castillos,-53.52,-34.12, Goni B. et al. (1998)
1936,simulans,South America,rapel,-71.0,-34.15, Brncic D. (1957)
1937,simulans,South America,mercedes/uruguay,-58.02,-34.15, Goni B. et al. (1998)
1938,simulans,Australia,ettiwanda,142.0,-34.15, Tribe J. and Bock I.R. (1981)
1939,simulans,Australia,bomaderry,150.34,-34.21, Boussy I.A. (1999)
1940,simulans,South America,costa azul,-54.0,-34.3, Goni B. et al. (1998)
1941,simulans,South America,buenos aires,-58.3,-34.4, Freire-Maia N. (1964)
1942,simulans,Australia,royal/aust,150.1,-34.4, Hoffmann A.A. et al. (1996)
1943,simulans,South America,cerro del toro,-55.14,-34.45, Goni B. et al. (1998)
1944,simulans,South America,parque lecocq,-56.15,-34.5, Goni B. et al. (1998)
1945,simulans,South America,terrazas de piriapolis,-55.15,-34.5, Goni B. et al. (1998)
1946,simulans,Australia,denmark/wa,-117.25,-34.54, Mather W.B. (1960)
1947,simulans,Australia,nowra,150.36,-34.54, Biemont C. et al. (2003)
1948,simulans,South America,montevideo,-56.1,-34.55, Goni B. et al. (1997)
1949,simulans,Australia,adelaide/aust,138.36,-34.56, Anderson P.R. and Oakeshott J.G. (1986)
1950,simulans,South America,san miguel de tucuman,-65.0,-35.0, Vilela C.R. et al. (1980)
1951,simulans,South America,las flores/uruguay,-55.0,-35.0, Goni B. et al. (1998)
1952,simulans,Australia,upper allyn river,145.0,-35.0, Williams G. (2002)
1953,simulans,Australia,canberra,149.08,-35.18, Biemont C. et al. (1999)
1954,simulans,Australia,ulladulla,150.25,-35.21, Boussy I.A. (1999)
1955,simulans,Australia,batehaven,150.09,-35.45, Boussy I.A. (1999)
1956,simulans,Australia,malua bay,150.0,-35.48, Boussy I.A. (1999)
1957,simulans,Australia,moruya,150.06,-35.56, Arthur A.L. et al. (2008)
1958,simulans,Australia,tuross head,150.0,-36.0, Boussy I.A. (1999)
1959,simulans,Australia,nageela,150.0,-36.08, Boussy I.A. (1999)
1960,simulans,Australia,narooma,150.06,-36.15, Boussy I.A. (1999)
1961,simulans,Australia,cobargo,149.52,-36.24, Boussy I.A. (1999)
1962,simulans,South America,chillan,-72.1,-36.37, Brncic D. (1957)
1963,simulans,Australia,bega,149.5,-36.41, Boussy I.A. (1999)
1964,simulans,Australia,tathra,149.58,-36.44, Boussy I.A. (1999)
1965,simulans,South America,concepcion,-73.03,-36.5, Brncic D. (1957)
1966,simulans,Australia,pambula,149.54,-36.55, Boussy I.A. (1999)
1967,simulans,Australia,avondale/nz,174.45,-36.55, Harrison R.A. (1952)
1968,simulans,Australia,auckland,174.47,-36.55, Harrison R.A. (1952)
1969,simulans,Australia,mangere/nz,174.47,-36.59, Harrison R.A. (1952)
1970,simulans,South America,quillon,-72.0,-37.0, Godoy-Herrera R. et al. (1996)
1971,simulans,Australia,rutherglen,135.0,-37.0, Gibson J.B. et al. (1981)
1972,simulans,Australia,victoria/aust,145.0,-37.0, Carson H.L. (1965)
1973,simulans,Australia,eden/aust,149.54,-37.04, Kopp A. et al. (2006)
1974,simulans,South America,laja,-72.45,-37.15, Prevosti A. et al. (1987)
1975,simulans,Australia,merimbula,146.08,-37.18, Boussy I.A. (1999)
1976,simulans,Africa,nightingale,-12.32,-37.28, Frey R. (1954)
1977,simulans,Australia,bulla,144.48,-37.28, Atkinson W.D. and Shorrocks B. (1984)
1978,simulans,Australia,genoa/aust,149.35,-37.29, Biemont C. et al. (2003)
1979,simulans,Australia,cann river,149.09,-37.34, Biemont C. et al. (1999)
1980,simulans,Australia,ipswich/aust,152.4,-37.39, Knibb W.R. (1986)
1981,simulans,Australia,greensborough/aust,145.0,-37.42, Arthur A.L. et al. (2008)
1982,simulans,Australia,orbost,148.3,-37.42, Barker J.S.F. (1962)
1983,simulans,Australia,melbourne,144.58,-37.45, Ashburner M. and Leumeunier F. (1976)
1984,simulans,Australia,sandringham,145.0,-37.45, Barker J.S.F. (1967)
1985,simulans,Australia,nicholson river,145.3,-37.48, Boussy I.A. (1999)
1986,simulans,Australia,johnsonville,145.0,-37.5, Boussy I.A. (1999)
1987,simulans,South America,mar del plata,-57.32,-38.0, Fernandez Iriarte P.J. and Lopez M.M. (1995)
1988,simulans,Africa,tristan da cunha,-12.0,-38.0, Frey R. (1954)
1989,simulans,Australia,wandin,145.0,-38.0, Nielsen K.M. and Hoffmann A.A. (1985)
1990,simulans,Australia,bunyip,145.43,-38.06, Boussy I.A. (1999)
1991,simulans,Australia,grovedale,144.19,-38.12, Boussy I.A. (1999)
1992,simulans,Australia,leslie manor,143.1,-38.15, Parsons P.A. (1975)
1993,simulans,Australia,wandin north,145.1,-38.2, Hoffmann A.A. (1985)
1994,simulans,Australia,fairhaven,144.05,-38.28, Boussy I.A. (1999)
1995,simulans,Australia,lorne/vic,144.01,-38.34, Boussy I.A. (1999)
1996,simulans,South America,el destino/argent,-60.27,-38.46, Freire-Maia N. (1964)
1997,simulans,South America,villarrica,-72.15,-39.15, Brncic D. (1957)
1998,simulans,South America,angachilla,-73.12,-39.54, Brncic D. (1957)
1999,simulans,South America,los alpes,-72.0,-40.0, Brncic D. (1957)
2000,simulans,Australia,new zealand,175.0,-40.0, Macfarlane R.P. et al. (2000)
2001,simulans,Australia,wairarapa,175.0,-41.0, Chambers G.K. et al. (1988)
2002,simulans,Australia,horowhenua,176.0,-41.0, Moore R.H. and Chambers G.K. (1991)
2003,simulans,South America,ensenada/chile,-72.33,-41.12, Brncic D. (1957)
2004,simulans,Australia,hillwood,147.0,-41.14, Boussy I.A. (1999)
2005,simulans,Australia,karori,174.45,-41.15, Chambers G.K. (1988)
2006,simulans,Australia,wellington/nz,174.47,-41.17, Chambers G.K. (1991)
2007,simulans,Australia,rosevear,147.0,-41.2, Boussy I.A. (1999)
2008,simulans,Australia,legana,145.0,-41.21, Arthur A.L. et al. (2008)
2009,simulans,South America,puerto montt,-73.0,-41.28, Brncic D. (1957)
2010,simulans,Australia,mount albert,174.0,-42.0, Harrison R.A. (1952)
2011,simulans,Australia,gogango,150.0,-42.42, Ashburner M. and Leumeunier F. (1976)
2012,simulans,Australia,sorell,150.0,-42.46, Arthur A.L. et al. (2008)
2013,simulans,Australia,grove,147.06,-42.59, Boussy I.A. (1999)
2014,simulans,South America,rupanco,-72.3,-43.0, Brncic D. (1957)
2015,simulans,Australia,trial bay,147.0,-43.08, Boussy I.A. (1999)
2016,simulans,Australia,cygnet,147.02,-43.08, Boussy I.A. (1999)
2017,simulans,Australia,christchurch,172.4,-43.33, Hodge A. et al. (2000)
2018,simulans,Australia,lincoln/nz,172.3,-43.38, Hodge A. et al. (2000)
2019,simulans,South America,aisen,-72.58,-45.27, Brncic D. (1987)
2020,simulans,Australia,nambour,152.52,-46.4, Anderson P.R. and Oakeshott J.G. (1986)
2021,simulans,South America,maquine,-29.8,-50.2, da Silva Loreto E.L. et al. (1998)
2022,simulans,South America,magallanes,-70.55,-53.1, Brncic D. (1987)
2023,simulans,South America,potrero grande,-34.0,-53.5, Goni B. et al. (1998)
2024,willistoni,South America,unknown,0.0,0.0, Cordeiro A.R. et al. (1958)
2025,willistoni,South America,unknown,0.0,0.0, Dobzhansky T. et al. (1952)
2026,willistoni,South America,unknown,0.0,0.0, Malogolowkin C. et al. (1959)
2027,willistoni,South America,unknown,0.0,0.0, Spieth H.T. (1952)
2028,willistoni,South America,unknown,0.0,0.0, Tabachnik W.J. and Powell J.R. (1977)
2029,willistoni,South America,unknown,0.0,0.0, Tondo C.V. et al. (1959)
2030,willistoni,South America,unknown,0.0,0.0, Valente V.L. and de Araujo A.M. (1991)
2031,willistoni,South America,unknown,0.0,0.0, Zouros E. (1979)
2032,willistoni,South America,unknown,0.0,0.0, Acurio A.E. and Rafael V.L. (2009)
2033,willistoni,South America,unknown,0.0,0.0, Rafael V. and Vela D. (2000)
2034,willistoni,South America,unknown,0.0,0.0, de Toledo Cardoso de Mello J. (1971)
2035,willistoni,South America,unknown,0.0,0.0, Dobzhansky T. (1965)
2036,willistoni,South America,unknown,0.0,0.0, Perez-Salas S. (1970)
2037,willistoni,South America,unknown,0.0,0.0, Richmond R.C. and Dobzhansky T. (1976)
2038,willistoni,South America,tavares,-48.32,27.39, Schmitz H.J. et al. (2007)
2039,willistoni,South America,puerto lopez/colombia,-71.17,11.58, Ayala F.J. et al. (1971)
2040,willistoni,South America,santa marta/colombia,-74.1,11.18, Ayala F.J. et al. (1972)
2041,willistoni,South America,santa marta/colombia,-74.1,11.18, Corneo G. et al. (1980)
2042,willistoni,South America,santa marta/colombia,-74.1,11.18, Ehrman L. and Petit C. (1968)
2043,willistoni,South America,santa marta/colombia,-74.1,11.18, Griffith E.C. and Powell J.R. (1997)
2044,willistoni,South America,santa marta/colombia,-74.1,11.18, Hoenigsberg H.F. (1995)
2045,willistoni,South America,santa marta/colombia,-74.1,11.18, Hoenigsberg H.F. (1995)
2046,willistoni,South America,santa marta/colombia,-74.1,11.18, Perez-Salas S. (1970)
2047,willistoni,South America,santa marta/colombia,-74.1,11.18, Petit C. and Ehrman L. (1968)
2048,willistoni,South America,santa marta/colombia,-74.1,11.18, Spassky B. et al. (1971)
2049,willistoni,South America,piojo,-75.0,11.0, Ayala F.J. et al. (1972)
2050,willistoni,South America,piojo,-75.0,11.0, Ehrman L. and Petit C. (1968)
2051,willistoni,South America,piojo,-75.0,11.0, Petit C. and Ehrman L. (1968)
2052,willistoni,South America,piojo,-75.0,11.0, Spassky B. et al. (1971)
2053,willistoni,South America,rio catatumbo,-72.0,11.0, Ayala F.J. et al. (1974)
2054,willistoni,South America,caracas,-66.56,10.35, Ayala F.J. et al. (1972)
2055,willistoni,South America,rancho grande,-67.3,10.2, Ayala F.J. et al. (1972)
2056,willistoni,South America,rancho grande,-67.3,10.2, Perez-Salas S. (1970)
2057,willistoni,South America,rancho grande,-67.3,10.2, Spassky B. et al. (1971)
2058,willistoni,South America,cumanacoa,-63.58,10.17, Ayala F.J. (1970)
2059,willistoni,South America,cumanacoa,-63.58,10.17, Perez-Salas S. (1970)
2060,willistoni,South America,caripe,-63.3,10.13, Ayala F.J. et al. (1972)
2061,willistoni,South America,caripe,-63.3,10.13, da Cunha A.B. et al. (1959)
2062,willistoni,South America,caripe,-63.3,10.13, Malogolowkin-Cohen C. et al. (1964)
2063,willistoni,South America,caripe,-63.3,10.13, Perez-Salas S. (1970)
2064,willistoni,South America,caripe,-63.3,10.13, Spassky B. et al. (1971)
2065,willistoni,South America,caripito,-63.07,10.07, Ayala F.J. et al. (1974)
2066,willistoni,South America,guri,-69.17,10.05, Ayala F.J. et al. (1974)
2067,willistoni,South America,barquisimeto,-69.18,10.03, Spassky B. et al. (1971)
2068,willistoni,South America,guatopo,-66.28,10.01, Spassky B. et al. (1971)
2069,willistoni,South America,perija,-73.0,10.0, Ayala F.J. et al. (1972)
2070,willistoni,South America,marrero,-70.0,10.0, Spassky B. et al. (1971)
2071,willistoni,South America,vigia,-70.0,10.0, Spassky B. et al. (1971)
2072,willistoni,South America,sarare,-69.2,10.0, Ayala F.J. (1970)
2073,willistoni,South America,sarare,-69.2,10.0, Perez-Salas S. (1970)
2074,willistoni,South America,sarare,-69.2,10.0, Spassky B. et al. (1971)
2075,willistoni,South America,tuy,-66.0,10.0, Ayala F.J. (1970)
2076,willistoni,South America,tuy,-66.0,10.0, Perez-Salas S. (1970)
2077,willistoni,South America,tuy,-66.0,10.0, Spassky B. et al. (1971)
2078,willistoni,South America,venezuela,-65.0,10.0, Hunter A.S. (1970)
2079,willistoni,South America,caicara/venezuela,-63.38,9.52, Richmond R.C. and Dobzhansky T. (1976)
2080,willistoni,South America,araguita,-67.47,9.46, Malogolowkin-Cohen C. et al. (1964)
2081,willistoni,South America,tucupita,-62.04,9.02, Ayala F.J. et al. (1974)
2082,willistoni,South America,tucupita,-62.04,9.02, Zouros E. (1979)
2083,willistoni,South America,barrancas/venezuela,-70.07,8.47, Spassky B. et al. (1971)
2084,willistoni,South America,monteria,-75.54,8.45, da Cunha A.B. et al. (1959)
2085,willistoni,South America,monteria,-75.54,8.45, Spassky B. et al. (1971)
2086,willistoni,South America,cordoba/colombia,-75.54,8.24, Petit C. and Ehrman L. (1968)
2087,willistoni,South America,merida/venezuela,-71.08,8.24, Perez-Salas S. (1970)
2088,willistoni,South America,merida/venezuela,-71.08,8.24, Spassky B. et al. (1971)
2089,willistoni,South America,turbo,-76.44,8.06, Ayala F.J. (1970)
2090,willistoni,South America,turbo,-76.44,8.06, Ayala F.J. et al. (1972)
2091,willistoni,South America,turbo,-76.44,8.06, Ehrman L. and Petit C. (1968)
2092,willistoni,South America,turbo,-76.44,8.06, Petit C. and Ehrman L. (1968)
2093,willistoni,South America,turbo,-76.44,8.06, Spassky B. et al. (1971)
2094,willistoni,South America,llanos,-76.0,8.0, Ayala F.J. (1970)
2095,willistoni,South America,llanos,-76.0,8.0, Krimbas C.B. (1959)
2096,willistoni,South America,llanos,-76.0,8.0, Perez-Salas S. (1970)
2097,willistoni,South America,llanos,-76.0,8.0, Spassky B. et al. (1971)
2098,willistoni,South America,la victoria/colombia,-75.0,8.0, Hunter A.S. (1966)
2099,willistoni,South America,las mesitas,-75.0,8.0, Hunter A.S. (1966)
2100,willistoni,South America,teresita,-77.0,7.3, Ayala F.J. (1970)
2101,willistoni,South America,teresita,-77.0,7.3, Ayala F.J. et al. (1972)
2102,willistoni,South America,maripa,-65.1,7.24, Richmond R.C. and Dobzhansky T. (1976)
2103,willistoni,South America,bucaramanga,-73.1,7.08, Ayala F.J. (1970)
2104,willistoni,South America,bucaramanga,-73.1,7.08, da Cunha A.B. et al. (1959)
2105,willistoni,South America,bucaramanga,-73.1,7.08, Dobzhansky T. (1957)
2106,willistoni,South America,bucaramanga,-73.1,7.08, Dobzhansky T. (1965)
2107,willistoni,South America,bucaramanga,-73.1,7.08, Perez-Salas S. (1970)
2108,willistoni,South America,bucaramanga,-73.1,7.08, Spassky B. et al. (1971)
2109,willistoni,South America,la paragua,-63.22,6.53, Richmond R.C. and Dobzhansky T. (1976)
2110,willistoni,South America,georgetown/guyana,-58.1,6.46, Malogolowkin-Cohen C. et al. (1964)
2111,willistoni,South America,georgetown/guyana,-58.1,6.46, Perez-Salas S. (1970)
2112,willistoni,South America,georgetown/guyana,-58.1,6.46, Spassky B. et al. (1971)
2113,willistoni,South America,eldorado/venezuela,-61.37,6.45, Ayala F.J. et al. (1974)
2114,willistoni,South America,malaga/colombia,-72.45,6.44, Ayala F.J. et al. (1972)
2115,willistoni,South America,tame,-71.42,6.27, Atrian-Ventura S. and Gonzalez-Duarte R. (1982)
2116,willistoni,South America,tame,-71.42,6.27, Ayala F.J. et al. (1971)
2117,willistoni,South America,tame,-71.42,6.27, Corneo G. et al. (1980)
2118,willistoni,South America,betoyes,-71.12,6.27, Ayala F.J. et al. (1971)
2119,willistoni,South America,kanuku,-60.0,6.0, Ayala F.J. et al. (1972)
2120,willistoni,South America,barinitas,-70.26,5.45, Ayala F.J. et al. (1974)
2121,willistoni,South America,puerto ayacucho,-67.32,5.39, Ayala F.J. et al. (1972)
2122,willistoni,South America,puerto ayacucho,-67.32,5.39, Perez-Salas S. (1970)
2123,willistoni,South America,puerto ayacucho,-67.32,5.39, Spassky B. et al. (1971)
2124,willistoni,South America,choco,-76.49,5.15, Spassky B. et al. (1971)
2125,willistoni,South America,san juan de manapiare,-66.07,5.06, Richmond R.C. and Dobzhansky T. (1976)
2126,willistoni,South America,villeta/colombia,-74.28,5.01, Hunter A.S. (1966)
2127,willistoni,South America,sierra nevada de s. m.,-75.0,5.0, da Cunha A.B. et al. (1959)
2128,willistoni,South America,sierra nevada de s. m.,-75.0,5.0, Dobzhansky T. (1957)
2129,willistoni,South America,villa cristina,-75.0,5.0, Hoenigsberg H.F. et al. (1977)
2130,willistoni,South America,guyana,-58.0,5.0, Ayala F.J. (1970)
2131,willistoni,South America,skeldon,-58.0,5.0, Spassky B. et al. (1971)
2132,willistoni,South America,melgar,-74.1,4.5, Hoenigsberg H.F. et al. (1977)
2133,willistoni,South America,mesitas/colombia,-71.1,4.5, Hoenigsberg H.F. et al. (1977)
2134,willistoni,South America,mesitas/colombia,-71.1,4.5, Hoenigsberg H.F. et al. (1977)
2135,willistoni,South America,mesitas/colombia,-71.1,4.5, Hoenigsberg H.F. et al. (1977)
2136,willistoni,South America,mesitas/colombia,-71.1,4.5, Hoenigsberg H.F. et al. (1982)
2137,willistoni,South America,santa elena uairen,-61.07,4.37, Spassky B. et al. (1971)
2138,willistoni,South America,santa elena/venezuela,-61.07,4.37, Malogolowkin-Cohen C. et al. (1964)
2139,willistoni,South America,santa elena/venezuela,-61.07,4.37, Perez-Salas S. (1970)
2140,willistoni,South America,ibague,-75.2,4.25, Hoenigsberg H.F. et al. (1965)
2141,willistoni,South America,fusagasuga,-74.21,4.22, Hunter A.S. and Navarro A. (1969)
2142,willistoni,South America,mesas,-74.45,4.2, Hoenigsberg H.F. et al. (1982)
2143,willistoni,South America,girardot,-74.47,4.19, Hoenigsberg H.F. et al. (1983)
2144,willistoni,South America,girardot,-74.47,4.19, Hunter A.S. (1966)
2145,willistoni,South America,villavicencio,-73.38,4.09, da Cunha A.B. et al. (1959)
2146,willistoni,South America,san fernando de atabapo,-67.45,4.03, Spassky B. et al. (1971)
2147,willistoni,South America,valparaiso/colombia,-75.0,4.0, Ayala F.J. (1970)
2148,willistoni,South America,valparaiso/colombia,-75.0,4.0, Ayala F.J. et al. (1972)
2149,willistoni,South America,valparaiso/colombia,-75.0,4.0, Hoenigsberg H.F. et al. (1973)
2150,willistoni,South America,valparaiso/colombia,-75.0,4.0, Spassky B. et al. (1971)
2151,willistoni,South America,apoteri,-58.53,4.0, Malogolowkin-Cohen C. et al. (1964)
2152,willistoni,South America,apoteri,-58.53,4.0, Perez-Salas S. (1970)
2153,willistoni,South America,apoteri,-58.53,4.0, Spassky B. et al. (1971)
2154,willistoni,South America,buenaventura/colombia,-77.02,3.54, da Cunha A.B. et al. (1959)
2155,willistoni,South America,buenaventura/colombia,-77.02,3.54, Krimbas C.B. (1959)
2156,willistoni,South America,buenaventura/colombia,-77.02,3.54, Spassky B. et al. (1971)
2157,willistoni,South America,palmira,-76.17,3.33, da Cunha A.B. et al. (1959)
2158,willistoni,South America,palmira,-76.17,3.33, Krimbas C.B. (1959)
2159,willistoni,South America,palmira,-76.17,3.33, Spassky B. et al. (1971)
2160,willistoni,South America,macarena,-74.3,3.0, Hoenigsberg H.F. et al. (1973)
2161,willistoni,South America,macarena,-74.3,3.0, Hoenigsberg H.F. et al. (1977)
2162,willistoni,South America,macarena,-74.3,3.0, Hoenigsberg H.F. et al. (1977)
2163,willistoni,South America,macarena,-74.3,3.0, Hoenigsberg H.F. et al. (1982)
2164,willistoni,South America,macarena,-74.3,3.0, Hoenigsberg H.F. et al. (1983)
2165,willistoni,South America,kanuku mountains,-59.3,3.0, Spassky B. et al. (1971)
2166,willistoni,South America,la macarena,-73.57,2.03, Ayala F.J. (1970)
2167,willistoni,South America,la macarena,-73.57,2.03, Ayala F.J. et al. (1972)
2168,willistoni,South America,la macarena,-73.57,2.03, Spassky B. et al. (1971)
2169,willistoni,South America,mucajai,-67.0,2.0, da Cunha A.B. and Dobzhansky T. (1954)
2170,willistoni,South America,mucajai,-67.0,2.0, da Cunha A.B. et al. (1959)
2171,willistoni,South America,mucajai,-67.0,2.0, Dobzhansky T. et al. (1950)
2172,willistoni,South America,mucajai,-67.0,2.0, Pavan C. and Knapp E.N. (1954)
2173,willistoni,South America,mucajai,-67.0,2.0, Spassky B. et al. (1971)
2174,willistoni,South America,tracajatuba,-50.0,2.0, Ayala F.J. et al. (1972)
2175,willistoni,South America,tracajatuba,-50.0,2.0, Spassky B. et al. (1971)
2176,willistoni,South America,mitu,-70.05,1.07, Ayala F.J. (1970)
2177,willistoni,South America,mitu,-70.05,1.07, Ayala F.J. et al. (1972)
2178,willistoni,South America,mitu,-70.05,1.07, Hoenigsberg H.F. et al. (1973)
2179,willistoni,South America,mitu,-70.05,1.07, Perez-Salas S. (1970)
